Sentence,Perplexity,Min Prob,Label
"In conclusion , the increase in population age shows both the human technology achievement and the new challenges like lack of young generation .
",114.4342803955078,14289.3427734375,0
"We have to consider more about our future generation , aware of the problem that over aging brought to us and come up with ideas to solve these challenges .
",60.25405502319336,95619.6796875,0
"Soon after coming into the industrial age , human released the weapon and brings up a new technologic era .
",155.49160766601562,831759.875,0
"An improvement in engineering and medical science had been valued since humanism arises .
",227.4520721435547,33807.765625,0
"Studies have shown that the average life span or human being rising gradually over years , in the sense that the improvement of global technology in medicine helps human to live longer and enjoyed the world even more .
",67.29304504394531,188148.5625,0
"In spite of that , people should aware that the power of science is not almighty , life will still go to their last page without revelation .
",93.82067108154295,97941.8671875,0
"Since not all of the human being is going to be a doctor , people relies the skills of treatment of doctors and hence , they start to ignore the maintenance of their own health .
",71.7017593383789,1670507.625,0
"There is needless to doubt that the medical technology has enhanced day by day .
",145.3968505859375,455166.0625,0
"In the past , when people injured or fall into sickness , there is no guarantee that the people will get well treatment and fully recovered , therefore people can easily die by infected of a small disease .
",63.052433013916016,75987.796875,0
"With the grand medical skill we are having nowadays , human lived longer and hence , a great increasing in population .
",240.42747497558597,198001.640625,0
"It would be great if life expectancies keep rising up day by day , but in reality , it does not seem to be so easy .
",29.66742706298828,74685.890625,0
"Firstly , although the treatment is reliable , people would still need to have the awareness of their own health condition .
",42.53614807128906,6648.74365234375,0
"There are millions of doctor all over the world , but there are billions of patients as well .
",23.752758026123047,92496.40625,0
"Nowadays , the pressure from the head of a company towards those employee caused that people has to be fully concentrate in their jobs and because of that , people starts to ignore their health condition and relies on treatment and supplement .
",63.52359771728516,40617.7890625,0
