Sentence,max_min_diff,Perplexity,flesch_reading_ease,flesch_reading_grade
"Less money will be left to develop the country and explore into new areas of business .
",7.633965313434601,41.13581466674805,55.24,9.5
"This would result in economic retardation and stagnation of a country .
",10.492891878820956,57.9119758605957,34.93,11.1
"Afterall , it might seem difficult to handle when the aging population of a country grows , especially the developed countries with very small population .
",10.177569583058357,62.10443878173828,14.29,17.0
"However , when we look at the brighter side of the reality , the rise in life expectancy proves great improvements in various realms and solved many problems we had in the past , there is hope that the aging population may transform into helpful force to a country in the future with the help of better technology and medication .
",12.278812315315008,40.66539001464844,13.62,25.5
"Life expectancy can be defined as desired level of service or better technology to make one 's life more comfortable .
",12.540496528148651,75.8539810180664,42.72,12.3
"People in current era are described as demanding or having high level of life expectancies in another word .
",9.178876288235188,109.59049224853516,44.75,11.5
"They are expecting better medication , healthier food , and cleaner environment and so on and so forth .
",11.780376426875591,63.33861541748047,29.86,13.1
"However , this rising life expectancies have become a challenge and also and an achievement in the population ageing .
",11.345286846160889,122.9338607788086,36.28,12.7
"Percentage of elder is increasing annually according to United Nations ' projection .
",12.542768109589815,126.64836120605469,-15.84,18.2
"In another word , there are more elders who have lower productivity and more medical problems compare to younger people in this world population .
",11.160599946975708,117.87313079833984,31.21,14.6
"On the other hand , people demand better quality of service and advanced technology such as newer I-Pad model .
",9.071455463767052,57.65366744995117,36.28,12.7
"In fact , these rising demands require a stronger working force who is active and higher productive than the past .
",9.123809814453125,156.82147216796875,60.65,9.5
"However , ageing population is a phenomenon opposite to it .
",13.810935735702515,209.5061798095703,-5.35,16.2
"Ageing population leads to a working force composed of larger percentage of elders who are lower productivity and thus unable to meet the expectancy .
",13.501741599291563,77.1515884399414,30.2,15.0
"The second life expectancy is increased medical technology and sources .
",10.081685781478882,324.6764831542969,27.49,11.9
"Ageing population requires more medical sources since elders needs more medical attention .
",8.734908938407898,158.43597412109375,17.0,13.9
"However , the health level of world population shows an increasing trend due to advancing medical technology and it leads to exponential growth in number of elders worldwide .
",11.566157227382064,48.348175048828125,18.69,17.4
"Nevertheless , provision of more medicine and better equipments as well as more medical centre is necessary to accommodate these elders .
",13.139334781095386,97.45646667480469,25.8,14.6
"Another rising life expectancy is a bigger house with a lower price which is raised up by younger generation .
",9.453489780426025,137.19703674316406,52.19,10.7
"Ageing population is a consequence of increasing health level of population .
",9.213777638971806,45.27145004272461,9.55,14.7
"The concurrent result is increasing size of population .
",11.240763783454895,271.283447265625,21.06,12.3
"When the elders live longer , the family size actually increases rather than decreases .
",9.71968144364655,61.7927131652832,32.9,11.9
"In addition , the younger generation eager to start their own family at another place rather than staying together with family .
",11.658590946346521,73.71421813964844,25.8,14.6
"This phenomenon increases the demand of land property and subsequently affects their price and size together .
",8.846522688865662,183.21798706054688,29.86,13.1
"Increasing size of population also leads to the problem in food supply .
",6.818226683884859,36.51225280761719,42.38,10.3
"The production of food is showing a lower growth rate compare to population 's growth rate which will end up with insufficient food in the future .
",12.210185907781124,50.41412353515625,53.55,12.3
"Rising life expectancies is also an achievement to governments .
",12.592395156621933,140.56292724609375,36.96,10.3
"People expect more on the ground of their current economy , life stability and desire .
",9.27945065498352,245.4197998046875,40.35,11.1
"For an example , one would like to have I-Phone 5 in the past but he or she will expect it to have more functions or operate in faster speed after using it a while .
",9.286887829657644,55.64498519897461,62.35,13.0
"Thus , the rising expectancies actually reflect the increasing stability and comfort of people 's life and indirectly reflecting the ability of government to provide people of their current comforts , economical statues , convenience and others .
",15.4064407562837,123.77278900146484,-5.34,22.5
